id,nombre,apellido,genero,fecha_nacimiento,ocupacion,tipo_cuenta
EN-005-1070,Amaka,Onyema,F,1991-09-22,Software Developer,Current
KN-002-1027,Garba,Sani,F,1992-07-01,Human Resources Specialist,Current
LA-014-1003,Angela,Igwe,F,1996-09-28,Marketing Executive,Savings
FC-002-1022,Shehu,Abdulaziz,M,2003-01-13,Student,Savings
FC-001-1001,Chidiebere,Okeke,M,2002-11-20,Factory Worker,Savings
EN-004-1019,Ebuka,Madu,M,1987-01-04,Trader,Current
LA-010-1145,Nkem,Nwosu,M,2003-12-17,Student,Savings
KN-004-1221,Sadiq,Halima,F,1997-10-11,Health Professional,Savings
LA-013-1168,Morounranti,Oladele,F,1980-04-25,Marketing Executive,Current
LA-001-1217,Zainab,Nnamdi,M,1990-09-23,Electrician,Current
FC-002-1031,Zara,Danjuma,M,1999-11-23,Welder,Savings
FC-005-1019,Abdulsalam,Abdulaziz,M,2003-08-20,Human Resources Specialist,Current
KN-005-1194,Fati,Rukayat,F,1995-03-30,Lawyer,Savings
EN-003-1096,Nwamaka,Nwachukwu,M,1986-12-02,Carpenter,Savings
KN-006-1018,Yusuf,Umar,F,1992-11-07,Trader,Savings
EN-009-1013,Ifeanyi,Mbadiwe,M,1994-12-28,Construction Worker,Current
KN-009-1056,Amina,Ahmed,M,2001-12-01,Trader,Savings
EN-002-1004,Chukwudi,Anyanwu,M,1986-03-21,Truck Driver,Savings
EN-004-1009,Nnamdi,Okwara,M,1981-01-18,Farmer,Current
LA-006-1167,Olufemi,Awosika,F,2000-09-14,Student,Savings
EN-006-1089,Chukwudi,Okonkwo,M,1994-06-09,Factory Worker,Savings
EN-007-1083,Chijioke,Nwosu,F,1991-02-21,Manager,Current
KN-001-1202,Sani,Fati,F,2003-05-06,Health Professional,Current
FC-004-1012,Adamu,Rabi,M,1996-02-12,Manager,Savings
EN-006-1011,Ngozi,Eke,F,1985-12-23,Lawyer,Savings
RI-002-1094,Okechukwu,Okocha,F,1996-08-22,Software Developer,Current
KN-010-1112,Hafsatu,Adamu,M,1980-08-04,Plumber,Current
LA-002-1074,Dickson,Okpara,M,1990-04-23,Farmer,Current
FC-001-1003,Femi,Ogunleye,M,1982-03-29,Lawyer,Savings
KN-006-1080,Amina,Ali,F,1980-09-30,Accountant,Savings
EN-007-1036,Chisom,Obiekwe,F,2003-12-13,Student,Savings
LA-014-1001,Adisa,Balogun,F,1991-12-27,Data Analyst,Current
KN-007-1051,Bashir,Abdullahi,M,1985-07-23,Plumber,Savings
KN-002-1010,Abdullahi,Bala,F,1989-05-31,Health Professional,Current
KN-006-1134,Bello,Lawal,M,1998-11-20,Manager,Current
LA-012-1206,Iretiola,Okafor,F,1980-11-19,Marketing Executive,Current
KN-004-1043,Umaru,Suleiman,F,1996-03-01,Health Professional,Savings
KN-008-1157,Danladi,Ahmed,F,1988-11-20,Lawyer,Current
LA-010-1052,Dickson,Adebayo,M,1986-07-27,Health Professional,Savings
RI-007-1068,Cynthia,Briggs,M,1979-02-25,Trader,Savings
LA-011-1037,Ugochukwu,Okafor,F,1978-11-20,Software Developer,Savings
EN-002-1017,Adaobi,Onyekwere,F,2002-09-19,Health Professional,Current
LA-004-1114,Nike,Oyebanji,F,1981-06-07,Trader,Current
KN-007-1133,Lawal,Adamu,F,1992-10-16,Health Professional,Current
FC-002-1003,Chinwe,Eze,F,1978-12-01,Health Professional,Current
RI-008-1066,Anthony,Briggs,F,1992-10-05,Human Resources Specialist,Savings
EN-003-1050,Ifeanyichukwu,Ani,M,1993-09-28,Accountant,Current
KN-004-1134,Bello,Yusuf,F,1981-01-21,Health Professional,Savings
KN-004-1009,Musa,Abubakar,M,1999-03-22,Student,Savings
KN-007-1143,Ahmed,Abdulaziz,M,1985-03-27,Lawyer,Savings
EN-003-1045,Onyedikachi,Okafor,F,1990-10-01,Marketing Executive,Savings
EN-007-1054,Ifeoma,Okezie,F,2003-10-24,Manager,Current
LA-003-1161,Amoke,Okoh,F,1982-06-14,Manager,Current
KN-010-1079,Nafisa,Garba,M,2002-04-04,Trader,Savings
LA-001-1119,Chizoba,Eze,F,1989-05-15,Lawyer,Current
FC-001-1010,Abdulrahman,Rukayya,M,1983-12-25,Mechanic,Current
LA-012-1187,Christiana,Okon,F,1996-06-17,Marketing Executive,Savings
RI-010-1122,Ifeoma,Onwuka,F,1996-03-08,Manager,Current
EN-009-1024,Nneka,Orji,F,1992-01-08,Engineer,Savings
FC-004-1010,Khadija,Firdausi,F,1985-02-05,Human Resources Specialist,Savings
LA-015-1065,Nkechi,Uzoma,F,1988-08-23,Human Resources Specialist,Savings
LA-013-1014,Kikelomo,Akindele,M,1982-07-08,Data Analyst,Savings
LA-014-1180,Babajide,Rasaq,M,1993-08-29,Farmer,Current
EN-008-1065,Onyeka,Nwachukwu,M,2002-12-25,Factory Worker,Current
LA-008-1186,Afolabi,Oluwapemi,F,1985-12-31,Marketing Executive,Current
RI-010-1044,Chiamaka,Ibezim,F,1998-09-14,Engineer,Current
RI-006-1010,Adaeze,Brown,F,1981-10-16,Engineer,Current
EN-004-1013,Onyeka,Obasi,M,1990-08-07,Welder,Savings
RI-006-1074,Chinwe,Adeyemo,M,2000-03-07,Manager,Savings
LA-010-1170,Rasheed,Aikhomu,M,1981-03-01,Accountant,Current
LA-008-1241,Clement,Okafor,M,2000-01-06,Student,Savings
FC-001-1017,Amina,Habiba,F,1988-01-06,Lawyer,Current
FC-005-1018,Suleiman,Tijjani,M,1987-08-01,Software Developer,Current
KN-010-1127,Nafisat,Aliyu,M,1985-02-27,Welder,Savings
RI-004-1062,Abigail,Briggs,M,1995-05-28,Engineer,Savings
EN-006-1031,Chukwuemeka,Uzor,M,2005-12-03,Student,Savings
FC-001-1035,Gbolahan,Okoro,F,1989-03-28,Marketing Executive,Current
EN-009-1008,Uchenna,Chukwuma,M,1984-08-04,Engineer,Current
KN-009-1191,Ibrahim,Hauwa,M,1986-06-12,Farmer,Savings
KN-001-1207,Ahmad,Nafisa,F,1978-03-12,Health Professional,Current
LA-015-1121,Akinbiyi,Eze,F,1980-02-20,Data Analyst,Current
FC-001-1022,Yusuf,Amina,M,1987-09-30,Data Analyst,Savings
EN-009-1093,Uzoma,Iwuagwu,M,1978-04-13,Marketing Executive,Current
RI-003-1065,Ifeanyi,Amadi,M,1979-04-16,Data Analyst,Current
EN-001-1088,Chukwuka,Okezie,F,1986-07-29,Engineer,Savings
LA-015-1143,Omololu,Akindele,F,1996-08-14,Data Analyst,Current
EN-008-1010,Chukwudi,Eze,M,1993-12-01,Factory Worker,Savings
KN-005-1123,Abubakar,Farouk,F,1995-05-22,Engineer,Savings
LA-007-1053,Danjuma,Nwachukwu,M,1988-09-16,Marketing Executive,Savings
RI-007-1093,Adaeze,Akobo,F,1998-02-20,Student,Savings
EN-009-1088,Onyinye,Uzor,F,1987-03-07,Engineer,Savings
RI-005-1055,Benjamin,Briggs,M,1998-05-05,Electrician,Savings
LA-001-1007,Chinedu,Ugwu,M,1982-02-21,Truck Driver,Current
LA-010-1106,Cynthia,Okoye,M,1997-01-15,Plumber,Current
EN-005-1043,Chikaodili,Okafor,M,2005-03-13,Student,Savings
KN-008-1074,Nura,Abubakar,M,1990-05-13,Health Professional,Current
RI-009-1012,Oluwatobi,Brown,M,1992-03-05,Engineer,Current
EN-006-1058,Nneka,Onyejekwe,F,2000-05-04,Student,Savings
RI-006-1081,Chukwuemeka,Aluko,M,1981-08-27,Engineer,Current
KN-005-1138,Hassan,Muhammad,F,1999-10-10,Health Professional,Current
KN-004-1173,Aliyu,Salisu,M,1994-01-09,Farmer,Current
EN-009-1010,Ifeoma,Obioha,F,2001-03-31,Student,Savings
LA-010-1150,Chuma,Balogun,F,1984-04-17,Data Analyst,Current
KN-009-1138,Zainab,Abdulrahman,M,1989-11-25,Farmer,Savings
EN-007-1103,Ogechi,Ani,F,1979-01-05,Marketing Executive,Current
LA-015-1035,Christopher,Akinwale,F,1989-01-16,Data Analyst,Savings
EN-004-1074,Nkechi,Uzoh,F,1998-10-11,Engineer,Current
LA-005-1111,Omobolanle,Nwosu,F,2003-12-04,Student,Savings
LA-013-1195,Adetokunbo,Eko,F,1997-02-11,Trader,Savings
KN-008-1054,Danladi,Adamu,M,2000-12-10,Marketing Executive,Current
LA-013-1040,Dominic,Adekoya,M,1989-02-05,Truck Driver,Current
LA-005-1214,Adebowale,Okpara,F,1996-11-18,Data Analyst,Savings
EN-008-1086,Nkemjika,Ezeudu,M,1990-05-13,Manager,Savings
EN-005-1060,Okechukwu,Okechukwu,M,1985-03-27,Trader,Savings
EN-007-1059,Ebubechukwu,Onyejekwe,F,1981-06-18,Marketing Executive,Savings
RI-004-1039,Jennifer,Wachukwu,M,1982-03-20,Marketing Executive,Current
FC-001-1008,Ruqayya,Salisu,F,2002-01-10,Engineer,Savings
RI-005-1091,Kenneth,Okoroafor,M,1989-08-31,Electrician,Current
LA-013-1188,Bassey,Nnamdi,M,1994-07-07,Electrician,Current
RI-007-1067,Nnamdi,Brown,M,2001-08-13,Accountant,Current
LA-010-1103,Oluwamayowa,Adeniran,M,1991-03-19,Farmer,Savings
RI-003-1108,Chidera,Adeyemo,F,1985-04-10,Marketing Executive,Current
LA-014-1119,Chisom,Okoye,F,1994-01-25,Data Analyst,Current
RI-006-1084,Kofi,Chukwuemeka,F,2003-03-31,Marketing Executive,Current
LA-010-1248,Danjuma,Agboola,F,1993-08-04,Marketing Executive,Savings
LA-005-1209,Christian,Onyekachi,F,1999-05-07,Student,Savings
RI-003-1010,Blessing,Nwadike,F,1995-05-31,Marketing Executive,Savings
KN-007-1132,Sadiya,Adamu,F,1987-08-14,Engineer,Savings
LA-001-1133,Adewunmi,Adegoke,F,1988-02-18,Accountant,Current
EN-006-1040,Ifeanyi,Ojukwu,F,1996-02-04,Health Professional,Current
LA-012-1224,Dora,Okoye,F,1984-10-18,Human Resources Specialist,Current
EN-002-1035,Emeka,Mbadiwe,M,1980-06-15,Construction Worker,Savings
KN-009-1034,Yusuf,Ali,M,1995-02-23,Health Professional,Current
EN-004-1026,Ebuka,Okolie,M,1995-08-27,Welder,Current
FC-002-1032,Ebenezer,Adeyemi,F,1995-10-07,Health Professional,Savings
LA-012-1241,Amos,Adebowale,F,1978-03-03,Software Developer,Current
KN-009-1189,Hassan,Mariam,M,1990-12-26,Truck Driver,Savings
KN-006-1050,Maryam,Musa,F,1994-09-10,Accountant,Current
RI-001-1013,Kelechi,Brown,M,1986-03-18,Data Analyst,Savings
RI-005-1048,Austin,Wike,M,1983-04-12,Health Professional,Savings
KN-006-1012,Sadiq,Suleiman,M,1982-03-21,Marketing Executive,Current
LA-009-1066,Oluwagbemiga,Eze,F,1988-11-21,Accountant,Savings
KN-002-1085,Yakubu,Usman,F,1998-10-17,Trader,Savings
FC-001-1044,Danjuma,Akinola,F,2003-03-29,Student,Savings
KN-005-1088,Suleiman,Umar,F,1991-09-26,Lawyer,Savings
LA-012-1136,Ademola,Onyeka,M,1987-03-31,Plumber,Current
KN-007-1101,Aliyu,Suleiman,M,1998-08-25,Engineer,Savings
EN-006-1065,Amarachi,Uzoma,M,1995-10-25,Plumber,Current
EN-009-1015,Chiamaka,Okoro,F,1990-03-19,Lawyer,Current
LA-010-1129,Chukwudi,Uzoh,F,1981-11-13,Health Professional,Current
LA-011-1289,Destiny,Eze,M,2000-03-28,Student,Savings
FC-005-1006,Folake,Adebisi,F,1982-05-05,Health Professional,Savings
LA-014-1166,Bala,Ojo,F,2000-10-27,Student,Savings
RI-005-1051,Chukwuemeka,Briggs,M,1986-02-19,Lawyer,Current
EN-008-1024,Nneka,Nweke,F,1995-11-08,Engineer,Savings
KN-003-1028,Yusuf,Yusuf,F,1986-01-27,Health Professional,Savings
EN-005-1014,Nwakaego,Njoku,F,1987-05-17,Marketing Executive,Savings
KN-003-1021,Amina,Hassan,F,1994-07-11,Trader,Savings
KN-003-1137,Fatima,Zara,F,1994-11-02,Marketing Executive,Savings
LA-015-1204,Omolara,Agboola,M,1989-10-11,Factory Worker,Current
KN-010-1070,Aliyu,Adamu,F,2003-10-14,Trader,Current
LA-007-1017,Xaviera,Adegbite,M,1998-07-27,Student,Savings
KN-006-1160,Abdullahi,Halima,F,1982-10-20,Engineer,Current
KN-010-1036,Aliyu,Ibrahim,M,1996-04-14,Marketing Executive,Current
EN-001-1009,Chijioke,Ndukwe,M,1995-12-09,Manager,Current
KN-009-1133,Abdullahi,Khadija,M,1995-02-03,Electrician,Savings
EN-003-1032,Ogochukwu,Nwosu,F,1989-11-09,Engineer,Current
KN-010-1118,Habiba,Umar,F,1998-11-30,Lawyer,Savings
LA-012-1291,Anton,Eze,F,1994-03-30,Health Professional,Current
RI-006-1062,Kofi,Ezeani,M,1993-03-08,Farmer,Savings
KN-003-1013,Aisha,Suleiman,F,2000-10-26,Health Professional,Current
LA-009-1011,Ekpereamaka,Okonkwo,M,1999-12-11,Student,Savings
LA-011-1099,Eniola,Oluwakemi,F,1997-06-01,Lawyer,Current
RI-010-1107,Collins,Wike,M,1995-09-30,Engineer,Current
EN-007-1094,Ifeanyi,Ezeani,M,2003-11-07,Student,Savings
FC-002-1040,Nike,Fabiyi,M,1985-08-31,Welder,Savings
FC-003-1005,Habiba,Aliyu,F,1989-07-16,Marketing Executive,Current
LA-008-1162,Oluwatobiloba,Akpan,F,1997-01-14,Lawyer,Current
RI-010-1055,Tonia,Wobo,M,1987-09-29,Welder,Current
LA-003-1128,Omolara,Adebayo,F,1978-07-24,Trader,Current
EN-009-1077,Ebubechukwu,Obioma,F,1997-09-09,Engineer,Current
KN-006-1229,Ruqayya,Tijjani,F,1994-08-31,Marketing Executive,Current
LA-013-1089,Alao,Adeyemo,F,1992-08-09,Engineer,Savings
RI-006-1093,Anthony,Okeke,F,2001-06-14,Engineer,Savings
LA-009-1228,Rukayat,Oluwafemi,F,1980-03-03,Manager,Current
EN-005-1025,Chisom,Ani,F,2003-11-27,Lawyer,Current
EN-007-1061,Chibuzo,Okpala,M,1988-09-08,Manager,Current
LA-015-1213,Olumide,Nkechi,M,1994-02-19,Truck Driver,Current
RI-007-1071,Sandra,Briggs,F,2002-11-24,Student,Savings
LA-006-1193,Damilare,Adeolu,M,2001-12-11,Mechanic,Current
KN-003-1087,Bello,Ahmad,F,1992-03-03,Engineer,Savings
KN-009-1157,Yakubu,Danladi,F,1983-11-24,Health Professional,Savings
RI-003-1054,Fidelis,Akpobari,M,1979-05-01,Human Resources Specialist,Current
FC-003-1006,Ngozi,Madu,F,1989-03-25,Trader,Savings
KN-008-1130,Habiba,Yakubu,F,1993-04-06,Trader,Savings
RI-001-1034,Chidinma,Onwuka,M,1986-10-29,Electrician,Current
EN-005-1059,Ifeanyi,Okezie,F,1981-12-07,Health Professional,Savings
EN-001-1021,Obiajulu,Ezeobi,F,1992-06-19,Accountant,Current
LA-013-1103,Ebenezer,Amosun,F,1990-02-23,Trader,Current
FC-004-1003,Ibrahim,Yakubu,F,2000-06-07,Health Professional,Savings
KN-002-1065,Abubakar,Abdu,M,1984-12-28,Plumber,Current
KN-007-1027,Nasiru,Sani,F,1988-12-22,Health Professional,Current
FC-002-1035,Chiamaka,Adekunle,F,1993-02-25,Lawyer,Savings
LA-002-1212,Olamide,Oluwarotimi,M,1990-12-03,Plumber,Current
KN-005-1028,Halima,Sani,F,1985-11-13,Marketing Executive,Savings
RI-003-1095,Chibuzo,Briggs,F,1990-01-31,Trader,Savings
LA-012-1070,Benson,Okafor,F,1988-05-12,Manager,Savings
LA-003-1065,Adisa,Adeniyi,F,1999-01-31,Engineer,Savings
EN-007-1008,Amaka,Chukwuma,F,1985-09-04,Manager,Savings
KN-005-1066,Aliyu,Ahmad,F,1992-02-26,Human Resources Specialist,Current
LA-008-1271,Jideofor,Adekunle,M,1978-03-01,Data Analyst,Current
RI-009-1042,Joyce,Brown,M,1978-11-24,Software Developer,Savings
KN-007-1044,Aisha,Usman,M,2002-10-19,Mechanic,Savings
LA-011-1028,Daniella,Oladipo,F,1998-11-05,Student,Savings
LA-012-1259,Oluwakemi,Oluwabukola,F,1990-06-03,Trader,Current
KN-006-1019,Yusuf,Aliyu,M,1997-02-06,Factory Worker,Savings
RI-003-1048,Ngozi,Nduka,M,1997-12-05,Electrician,Current
RI-001-1003,Joshua,Akobo,M,2003-06-23,Student,Savings
KN-003-1089,Abdulrahman,Adamu,F,2001-06-11,Trader,Current
KN-001-1078,Sadiya,Suleiman,F,1978-08-16,Marketing Executive,Current
RI-007-1097,Kingsley,West,F,1992-06-23,Lawyer,Current
KN-005-1219,Ibrahim,Khadija,M,2003-12-17,Student,Savings
LA-005-1271,Oluwayemisi,Abiola,M,1991-05-28,Accountant,Savings
LA-008-1260,Kehinde,Oluwakemi,M,1993-09-10,Electrician,Current
LA-008-1248,Cynthia,Okoro,M,1987-01-31,Software Developer,Savings
LA-006-1156,Nwachukwu,Oni,M,1999-08-18,Student,Savings
LA-005-1030,Bamidele,Adewale,F,1991-11-30,Marketing Executive,Savings
LA-011-1058,Alfred,Oluwadara,M,1998-01-17,Student,Savings
LA-015-1292,Chukwuemeka,Adebisi,F,2002-08-18,Student,Savings
KN-001-1018,Fadila,Umar,F,2000-11-20,Student,Savings
RI-007-1019,Austin,Brown,M,1980-07-29,Truck Driver,Savings
KN-003-1154,Lawal,Nura,M,1992-03-21,Truck Driver,Current
LA-003-1162,Omolara,Okafor,F,2003-04-08,Student,Savings
KN-007-1158,Amina,Khadija,M,1990-06-03,Accountant,Current
EN-004-1042,Chisom,Adebayo,F,1987-10-23,Manager,Savings
LA-003-1100,Olumide,Okonkwo,M,1994-08-13,Software Developer,Savings
LA-014-1069,Oladipo,Akinwande,M,1987-12-24,Accountant,Savings
LA-015-1149,Ebuka,Okoro,F,1996-02-16,Health Professional,Savings
KN-007-1022,Zara,Musa,F,1981-02-14,Health Professional,Current
KN-004-1123,Nura,Yakubu,M,1983-04-08,Marketing Executive,Savings
FC-004-1022,Ismaila,Salma,M,1993-01-19,Engineer,Savings
EN-008-1072,Chinelo,Obi,F,1993-10-08,Lawyer,Current
RI-003-1019,Chijioke,Okeke,M,1989-06-17,Health Professional,Savings
RI-010-1121,Adaku,Okpala,M,1994-10-01,Lawyer,Current
FC-002-1005,Ebenezer,Afolayan,M,2003-11-19,Student,Savings
RI-003-1005,Oluwaseun,Adeyemo,M,2001-05-14,Truck Driver,Current
KN-008-1028,Aisha,Abdullahi,M,1997-05-03,Carpenter,Current
KN-007-1195,Nura,Zara,M,2002-05-10,Human Resources Specialist,Savings
EN-009-1043,Ugochi,Eze,M,1980-11-15,Trader,Current
KN-009-1046,Ahmed,Mohammed,F,1997-06-26,Lawyer,Savings
KN-010-1074,Khadija,Suleiman,F,2001-08-10,Engineer,Savings
LA-003-1229,Ademola,Akintola,M,1982-04-26,Electrician,Current
KN-004-1165,Ibrahim,Nasiru,F,1992-03-01,Health Professional,Current
RI-004-1045,Olumide,Chukwuemeka,M,2001-12-06,Student,Savings
KN-001-1005,Aisha,Sani,F,1978-08-10,Trader,Current
EN-006-1072,Chiamaka,Okoroafor,F,1986-09-24,Health Professional,Current
EN-007-1070,Obinna,Okezie,M,1989-05-15,Marketing Executive,Current
KN-001-1091,Rakiya,Bala,F,2002-01-10,Trader,Current
KN-005-1190,Bashir,Nasiru,M,1994-02-26,Farmer,Savings
FC-004-1044,Ekwutosi,Olatunji,F,1981-06-24,Marketing Executive,Savings
LA-015-1156,Hakeem,Nnamdi,M,1979-02-19,Plumber,Current
KN-008-1056,Lawal,Yusuf,F,1995-03-24,Human Resources Specialist,Savings
LA-011-1171,Kafayat,Eko,M,1985-05-07,Accountant,Savings
LA-009-1198,Oluwaseun,Oluwalonimi,M,1982-12-09,Data Analyst,Savings
KN-001-1077,Lawal,Ahmed,M,1986-10-29,Lawyer,Savings
KN-005-1206,Amina,Rakiya,F,1990-02-18,Lawyer,Savings
EN-004-1053,Chukwudi,Amaechi,F,1993-04-27,Software Developer,Savings
KN-003-1094,Abdulrahman,Muhammad,F,2000-02-12,Student,Savings
LA-007-1098,Oluwasegun,Omolola,M,1988-02-15,Human Resources Specialist,Current
KN-005-1082,Nasiru,Ali,M,1981-04-19,Health Professional,Current
LA-014-1156,Jideofor,Adewale,M,1991-04-24,Marketing Executive,Current
LA-002-1096,Chidiebere,Egbule,M,1991-10-23,Health Professional,Savings
KN-006-1221,Mariam,Salma,F,1984-04-05,Health Professional,Current
EN-004-1036,Nwakaego,Mbadiwe,M,2000-03-01,Student,Savings
EN-001-1057,Obiageli,Obi,F,1986-06-03,Data Analyst,Savings
KN-004-1049,Halima,Adamu,M,1983-06-22,Mechanic,Savings
FC-001-1047,Adewunmi,Oluwatosin,M,1994-09-01,Farmer,Current
LA-010-1265,Mofoluwake,Asalu,F,1993-03-15,Software Developer,Current
LA-005-1120,Akeem,Quadri,F,1995-10-03,Manager,Savings
EN-006-1054,Chidinma,Chukwu,F,1990-01-10,Health Professional,Current
LA-013-1067,Chinyere,Famuyiwa,M,1997-07-11,Accountant,Savings
KN-010-1182,Danladi,Bello,M,1993-12-09,Plumber,Savings
RI-001-1098,Femi,Okon,F,2002-05-11,Student,Savings
FC-003-1026,Ekwutosi,Oladipo,M,1997-11-15,Health Professional,Current
FC-001-1043,Nkechi,Busari,M,1986-08-21,Factory Worker,Current
LA-001-1115,Opeyemi,Nwankwo,M,2002-10-02,Student,Savings
KN-002-1115,Garba,Ahmad,M,1986-04-24,Marketing Executive,Savings
LA-013-1216,Chidiebere,Famuyiwa,F,1987-06-18,Software Developer,Savings
EN-001-1059,Onyeka,Udeh,M,1991-02-17,Lawyer,Savings
EN-001-1082,Oluchi,Ekeoma,F,1995-01-31,Health Professional,Savings
RI-010-1084,Temitope,Briggs,F,1985-12-20,Manager,Current
KN-001-1137,Habiba,Fati,F,1985-12-04,Health Professional,Savings
LA-005-1220,Ademola,Onwuka,F,1999-01-15,Health Professional,Current
LA-011-1157,Olajide,Ojo,F,1999-04-05,Accountant,Current
RI-003-1037,Oluwakemi,Chukwuma,M,1985-01-03,Marketing Executive,Savings
EN-001-1072,Ifeoma,Onyia,M,2002-07-02,Truck Driver,Savings
EN-007-1062,Onyinye,Onwuka,M,1993-12-20,Plumber,Savings
LA-008-1068,Bertha,Okafor,F,1990-02-01,Health Professional,Current
RI-010-1080,Joshua,Okoli,M,1978-02-11,Construction Worker,Current
FC-001-1014,Rukayat,Ruqayya,F,1978-02-17,Lawyer,Savings
KN-006-1029,Lawal,Usman,M,1987-04-11,Welder,Savings
LA-011-1154,Oladimeji,Adeola,M,1993-06-07,Construction Worker,Savings
LA-004-1019,Adedeji,Adeleke,M,1995-08-14,Data Analyst,Savings
FC-002-1044,Oluwadamilola,Oluwaseyi,M,1981-03-01,Carpenter,Savings
LA-010-1175,Olamide,Abiodun,M,2006-12-25,Student,Savings
EN-009-1044,Ogochukwu,Onyekwere,M,1990-06-23,Lawyer,Current
EN-001-1070,Onyeka,Ibe,M,2003-03-06,Student,Savings
LA-011-1194,Chinenye,Ojo,M,1985-04-27,Health Professional,Savings
LA-013-1183,Oluwaseun,Ajayi,M,1993-09-12,Data Analyst,Savings
RI-001-1117,Ifeanyichukwu,Chukwu,M,1996-01-08,Software Developer,Savings
RI-006-1068,Michael,Nwachukwu,F,1998-09-14,Manager,Current
EN-004-1039,Chukwudi,Ibe,M,1980-03-24,Lawyer,Savings
LA-013-1005,Bethel,Akpan,M,1997-03-21,Electrician,Savings
KN-009-1184,Firdausi,Tijjani,M,1984-02-26,Accountant,Current
LA-012-1219,Oluwagbemiga,Afolayan,M,2002-06-28,Student,Savings
KN-001-1071,Salisu,Abdullahi,F,1990-10-10,Engineer,Savings
LA-010-1186,Akinyemi,Oguntade,M,1981-03-05,Truck Driver,Current
KN-008-1149,Tijjani,Maryam,M,2001-05-20,Accountant,Savings
KN-009-1115,Habiba,Firdausi,M,1982-12-29,Truck Driver,Current
EN-007-1078,Chinonso,Uzoma,M,1992-08-04,Lawyer,Current
LA-005-1263,Adejoke,Fagbemi,F,1988-03-23,Accountant,Current
LA-011-1063,Eniola,Ekundayo,F,1995-10-09,Health Professional,Savings
KN-002-1096,Usman,Ali,M,1990-10-26,Truck Driver,Savings
RI-003-1092,Edidiong,Ibezim,F,1992-09-12,Data Analyst,Current
EN-003-1092,Chikaodili,Uche,M,1996-08-05,Construction Worker,Savings
KN-001-1148,Bashir,Mariam,F,1985-05-26,Marketing Executive,Current
RI-001-1094,Eberechukwu,Briggs,F,1998-06-08,Engineer,Savings
RI-002-1101,Adaobi,Adeyemo,M,1989-02-23,Software Developer,Savings
RI-005-1108,Esther,Pepple,M,1987-07-17,Farmer,Savings
EN-001-1077,Ugochukwu,Ezeagu,M,1995-08-17,Engineer,Savings
RI-007-1002,Ebele,Okeke,F,1988-01-10,Manager,Savings
KN-010-1114,Bashir,Usman,M,1990-07-03,Human Resources Specialist,Savings
EN-005-1020,Ezinne,Obioma,F,1988-05-17,Lawyer,Current
LA-014-1224,Bolaji,Obi,M,1981-04-13,Accountant,Current
LA-002-1057,Omololu,Okafor,M,2003-04-17,Human Resources Specialist,Current
RI-010-1108,Gift,Okoro,F,1989-06-28,Data Analyst,Savings
LA-006-1010,Chukwuemeka,Eze,M,1993-05-29,Human Resources Specialist,Savings
KN-002-1156,Habiba,Muhammad,F,2003-08-14,Trader,Current
RI-009-1040,Emmanuel,Adeyemo,M,1991-01-18,Trader,Current
LA-002-1152,Agatha,Opeyemi,M,1997-10-14,Construction Worker,Current
LA-009-1257,Oluwaseun,Nkele,F,1993-04-18,Human Resources Specialist,Current
LA-005-1191,Omolola,Adebayo,F,2003-12-01,Manager,Current
RI-007-1105,Michael,Briggs,F,1988-06-21,Human Resources Specialist,Savings
KN-006-1040,Salma,Umar,M,1995-03-09,Health Professional,Current
EN-004-1018,Adaeze,Ezeani,M,1986-06-28,Engineer,Current
EN-006-1057,Emeka,Okeke,M,2007-04-08,Student,Savings
LA-009-1261,Aluko,Okafor,M,1993-04-17,Mechanic,Current
KN-006-1016,Mustapha,Ibrahim,M,1981-12-01,Mechanic,Savings
EN-002-1003,Onyinye,Mbadiwe,F,1987-08-07,Marketing Executive,Savings
EN-006-1093,Adaolisa,Ezenwa,M,1995-01-25,Plumber,Current
KN-006-1239,Suleiman,Nasiru,M,1991-09-01,Trader,Current
EN-005-1071,Ikechukwu,Eke,M,1989-02-13,Factory Worker,Savings
LA-004-1037,Boluwatife,Akinola,F,1980-09-08,Lawyer,Savings
KN-005-1187,Nafisa,Mariam,M,1982-06-24,Marketing Executive,Savings
KN-006-1055,Hafsatu,Garba,F,1987-05-14,Marketing Executive,Savings
RI-001-1113,Ebele,Okoli,F,1993-08-29,Data Analyst,Current
RI-009-1083,Joshua,Briggs,F,2000-01-16,Marketing Executive,Savings
KN-006-1232,Yusuf,Maryam,F,1993-03-23,Engineer,Savings
RI-001-1125,Ebubechukwu,Wike,F,1988-02-10,Health Professional,Savings
RI-005-1043,Temitope,Okpala,M,2002-09-29,Student,Savings
FC-003-1016,Fati,Rabi,M,1998-02-28,Electrician,Savings
KN-004-1170,Ismaila,Maryam,M,1980-02-09,Mechanic,Current
EN-008-1004,Adaobi,Nwachukwu,F,1987-05-15,Marketing Executive,Current
EN-003-1094,Ikechukwu,Nnamdi,F,1985-02-26,Trader,Savings
LA-015-1075,Alao,Afolayan,F,1979-05-11,Health Professional,Current
FC-001-1004,Olufemi,Adesina,M,1998-09-14,Construction Worker,Current
EN-008-1009,Ikechukwu,Ani,M,2000-09-02,Student,Savings
KN-004-1053,Fatima,Yakubu,M,1999-06-06,Student,Savings
LA-015-1115,Morounkola,Fajimi,F,1981-06-24,Accountant,Savings
